20250917 062200;6665.25;6665.25;6665;6665.25;14
20250917 062300;6665.25;6665.75;6665.25;6665.75;28
20250917 062400;6665.75;6666.25;6665.5;6666.25;65
20250917 062500;6666.25;6666.25;6666.25;6666.25;20
20250917 062600;6666.5;6666.5;6666;6666.25;42
20250917 062700;6666;6667;6666;6666.5;148
20250917 062800;6666.5;6666.75;6666.25;6666.25;41
20250917 062900;6666;6666.5;6666;6666.5;61
20250917 063000;6666.5;6666.75;6666.5;6666.5;40
20250917 063100;6666.5;6667;6666;6666;69
20250917 063200;6666.25;6666.25;6665.25;6665.25;141
20250917 063300;6665.5;6665.5;6665;6665.25;18
20250917 063400;6665;6665.5;6665;6665.5;35
20250917 063500;6665.25;6666.25;6665.25;6666.25;42
20250917 063600;6666.25;6666.75;6666;6666.75;74
20250917 063700;6666.75;6667.75;6666.75;6667.75;175
20250917 063800;6667.75;6667.75;6667.25;6667.5;37
20250917 063900;6667.5;6668;6667.5;6668;191
20250917 064000;6668;6668.25;6667.75;6668;36
20250917 064100;6667.75;6667.75;6667.25;6667.5;75
20250917 064200;6667.5;6667.5;6667.25;6667.5;27
20250917 064300;6667.5;6668;6667.5;6667.75;19
20250917 064400;6667.75;6668.25;6667.75;6668.25;37
20250917 064500;6668.25;6668.25;6668;6668;90
20250917 064600;6668.25;6668.5;6668;6668.25;49
20250917 064700;6668.25;6668.5;6668;6668.25;90
20250917 064800;6668.25;6668.75;6668.25;6668.25;39
20250917 064900;6668.5;6668.5;6667.75;6668;42
20250917 065000;6668;6668.5;6668;6668.25;17
20250917 065100;6668.25;6668.5;6668;6668.25;33
20250917 065200;6668.5;6669.25;6668.25;6669.25;163
20250917 065300;6669.25;6669.25;6668.25;6668.5;105
20250917 065400;6669;6669;6668.5;6668.75;73
20250917 065500;6669;6669.25;6669;6669;44
20250917 065600;6668.75;6669.25;6668.75;6669;25
20250917 065700;6669;6669;6668.5;6668.75;56
20250917 065800;6668.5;6668.75;6668.5;6668.5;41
20250917 065900;6669;6669;6668.75;6669;30
20250917 070000;6669.25;6669.25;6668.5;6668.5;107
20250917 070100;6668.5;6669.25;6667.75;6667.75;234
20250917 070200;6668;6668.5;6667.75;6668;151
20250917 070300;6668;6668;6666.25;6667;270
20250917 070400;6667;6668;6667;6668;77
20250917 070500;6668;6669;6668;6668.75;79
20250917 070600;6669;6669.5;6668.75;6669;207
20250917 070700;6668.75;6668.75;6667.5;6667.75;119
20250917 070800;6667.5;6668.25;6667.5;6668;60
20250917 070900;6668;6668.5;6667.75;6668;84
20250917 071000;6668.5;6669.25;6668.5;6669;91
20250917 071100;6669;6669.5;6668.5;6669.25;154
20250917 071200;6669.25;6669.25;6668.5;6668.5;57
20250917 071300;6668.75;6668.75;6668.25;6668.5;69
20250917 071400;6668.25;6668.75;6668;6668.75;47
20250917 071500;6668.5;6668.75;6668.25;6668.25;67
20250917 071600;6668.25;6668.5;6668;6668;100
20250917 071700;6668;6668.75;6667.75;6668.5;133
20250917 071800;6668.25;6668.75;6668.25;6668.5;24
20250917 071900;6668.75;6669.25;6668.5;6669;46
20250917 072000;6669.25;6669.25;6668.75;6669;63
20250917 072100;6669;6670;6668.75;6669.75;155
20250917 072200;6670;6670.25;6669.75;6670.25;123
20250917 072300;6670.25;6670.5;6669.75;6670;69
20250917 072400;6670;6670.5;6670;6670.25;53
20250917 072500;6670.5;6671;6670.5;6670.5;102
20250917 072600;6670.5;6671;6670.25;6670.75;95
20250917 072700;6670.5;6671;6670.25;6671;46
20250917 072800;6671;6672;6671;6671.75;215
20250917 072900;6671.75;6672;6671.25;6671.5;319
20250917 073000;6671.75;6672.25;6671.75;6672;53
20250917 073100;6672;6672.5;6672;6672.25;288
20250917 073200;6672.25;6672.25;6671.75;6672;87
20250917 073300;6672;6672.25;6671.25;6671.75;71
20250917 073400;6672;6672.75;6672;6672.5;127
20250917 073500;6672.5;6673;6672.25;6672.75;140
20250917 073600;6672.75;6672.75;6672.5;6672.5;198
20250917 073700;6672.75;6672.75;6672;6672.25;77
20250917 073800;6672.25;6672.75;6672.25;6672.25;135
20250917 073900;6672;6672.25;6671;6671.25;212
20250917 074000;6671.25;6671.5;6671;6671.25;99
20250917 074100;6671.25;6671.5;6671.25;6671.5;69
20250917 074200;6671.25;6671.5;6671.25;6671.5;32
20250917 074300;6671.75;6671.75;6670.75;6671;108
20250917 074400;6671.25;6671.25;6670.25;6670.75;98
20250917 074500;6671;6671.5;6670.75;6671.25;91
20250917 074600;6671.25;6671.25;6671;6671.25;50
20250917 074700;6671;6671;6670.75;6671;98
20250917 074800;6671.25;6671.5;6670.75;6671.25;65
20250917 074900;6671.25;6671.5;6670.75;6670.75;152
20250917 075000;6670.75;6671;6670;6670;70
20250917 075100;6670.25;6671;6670.25;6671;39
20250917 075200;6671;6671.75;6670.75;6671.75;80
20250917 075300;6671.75;6671.75;6671.25;6671.25;46
20250917 075400;6671.5;6671.5;6671.25;6671.25;35
20250917 075500;6671.25;6671.5;6671;6671.25;60
20250917 075600;6671.25;6671.25;6671;6671.25;52
20250917 075700;6671;6671;6670.5;6670.5;53
20250917 075800;6670.5;6671;6670.5;6670.75;70
20250917 075900;6671;6671;6670.5;6670.75;57
20250917 080000;6670.75;6671.25;6670.75;6671.25;60
20250917 080100;6671.25;6671.5;6670.75;6671.25;210
20250917 080200;6671.25;6671.5;6670.75;6671.5;110
20250917 080300;6671.25;6671.5;6670.25;6670.5;71
20250917 080400;6670.5;6670.75;6670.25;6670.25;69
20250917 080500;6670.5;6670.5;6669.75;6669.75;107
20250917 080600;6669.75;6669.75;6668;6668;589
20250917 080700;6668;6668.5;6668;6668.5;203
20250917 080800;6668.5;6668.5;6667.75;6668.25;184
20250917 080900;6668.25;6669.25;6668.25;6668.75;91
20250917 081000;6669;6669.5;6669;6669.5;31
20250917 081100;6669.5;6669.75;6668.5;6668.75;133
20250917 081200;6668.5;6669.25;6668.5;6668.75;58
20250917 081300;6669;6669.25;6668.25;6668.25;89
20250917 081400;6668.25;6668.25;6667.5;6667.75;172
20250917 081500;6667.75;6668;6666.75;6666.75;234
20250917 081600;6667;6667;6666.5;6666.75;90
20250917 081700;6666.5;6666.75;6666;6666.25;171
20250917 081800;6666.25;6666.25;6665;6666;477
20250917 081900;6666.25;6667.5;6666;6667.5;135
20250917 082000;6667.5;6667.5;6666.75;6666.75;86
20250917 082100;6666.75;6667.25;6666.75;6667;106
20250917 082200;6667;6667.25;6666.5;6666.5;48
20250917 082300;6666.75;6667.5;6666.5;6667.25;76
20250917 082400;6667.5;6667.75;6667.25;6667.5;103
20250917 082500;6667.5;6667.5;6666.75;6666.75;104
20250917 082600;6666.75;6667.75;6666.75;6667.75;42
20250917 082700;6667.75;6668;6667.25;6667.75;51
20250917 082800;6667.5;6667.5;6667.25;6667.25;82
20250917 082900;6667.25;6667.25;6666.5;6667.25;148
20250917 083000;6667.25;6667.5;6667.25;6667.25;30
20250917 083100;6667.5;6667.75;6667.5;6667.5;68
20250917 083200;6667.5;6667.5;6666.5;6667.25;147
20250917 083300;6667.25;6667.5;6667;6667;127
20250917 083400;6667.5;6667.75;6665.25;6666;606
20250917 083500;6666.25;6666.25;6662.25;6662.5;2886
20250917 083600;6662.25;6663;6658;6658.25;2103
20250917 083700;6657.75;6659.5;6656;6658.25;1768
20250917 083800;6658;6660.25;6656.25;6660;1314
20250917 083900;6659.75;6660.5;6657.5;6659.25;1409
20250917 084000;6659.5;6662;6659.5;6659.75;851
20250917 084100;6659.5;6660;6657.75;6658;846
20250917 084200;6658;6658.75;6657;6657;523
20250917 084300;6656.75;6656.75;6654.25;6654.75;978
20250917 084400;6655;6656.75;6653.75;6656.75;694
20250917 084500;6656.75;6659.5;6656.25;6659.25;1622
20250917 084600;6659.25;6661.5;6658.5;6661.25;660
20250917 084700;6661.25;6663.25;6661;6663.25;509
20250917 084800;6663.5;6664.5;6662.75;6664.25;654
20250917 084900;6664.25;6664.5;6663.75;6664;327
20250917 085000;6663.75;6664;6662.25;6663.25;426
20250917 085100;6663.5;6665.5;6663.5;6665.5;605
20250917 085200;6665.25;6667.25;6665;6666.25;1214
20250917 085300;6666;6666.5;6666;6666.25;333
20250917 085400;6666.25;6666.25;6665;6665;168
20250917 085500;6665;6665.25;6664.5;6665;212
20250917 085600;6664.75;6664.75;6664.25;6664.75;187
20250917 085700;6665;6665.5;6664.5;6665.5;218
20250917 085800;6665.25;6665.75;6665;6665.5;94
20250917 085900;6665.75;6666;6665.25;6665.5;104
20250917 090000;6665.75;6665.75;6665.25;6665.25;110
20250917 090100;6665.75;6666.5;6665.75;6666.5;617
20250917 090200;6666.25;6666.5;6665.5;6665.5;207
20250917 090300;6665.5;6665.75;6664.75;6665.5;187
20250917 090400;6665.75;6666;6665.5;6666;200
20250917 090500;6666.25;6667;6666.25;6666.75;86
20250917 090600;6666.75;6668;6666.75;6668;231
20250917 090700;6667.75;6668;6667.25;6667.75;94
20250917 090800;6667.5;6668.5;6667.25;6668.25;193
20250917 090900;6668;6668.5;6667.5;6667.5;123
20250917 091000;6667.5;6667.75;6667;6667.75;238
20250917 091100;6667.75;6667.75;6667.25;6667.25;129
20250917 091200;6667.5;6668.25;6667.5;6668;77
20250917 091300;6668.25;6668.25;6667.5;6667.5;76
20250917 091400;6667.5;6668;6667;6667.25;161
20250917 091500;6667.25;6667.75;6666.75;6667.25;177
20250917 091600;6667.25;6667.75;6667.25;6667.25;78
20250917 091700;6667.5;6667.75;6666.75;6666.75;121
20250917 091800;6666.75;6666.75;6666.25;6666.75;200
20250917 091900;6666.75;6666.75;6666.25;6666.25;164
20250917 092000;6666.5;6667;6666.25;6667;94
20250917 092100;6667.25;6667.75;6667.25;6667.5;123
20250917 092200;6667.75;6668;6667.5;6667.5;99
20250917 092300;6667.5;6668;6667;6667;64
20250917 092400;6667.25;6667.75;6667.25;6667.5;312
20250917 092500;6667.5;6668.25;6667.5;6668;114
20250917 092600;6668;6668.5;6668;6668.5;157
20250917 092700;6668.75;6669.25;6668.75;6669.25;275
20250917 092800;6669.25;6669.25;6668.5;6668.75;90
20250917 092900;6668.5;6668.75;6668.5;6668.75;79
20250917 093000;6668.5;6668.75;6668.5;6668.75;96
20250917 093100;6668.5;6669;6668;6668.5;227
20250917 093200;6668.25;6668.75;6668.25;6668.25;131
20250917 093300;6668.25;6668.5;6668;6668.5;113
20250917 093400;6668.25;6669;6668.25;6669;101
20250917 093500;6669;6669;6668.5;6668.75;85
20250917 093600;6668.25;6668.75;6668.25;6668.5;52
20250917 093700;6668.25;6668.75;6668.25;6668.5;107
20250917 093800;6668.75;6669.25;6668.75;6669;75
20250917 093900;6669;6669.25;6668.75;6669;89
20250917 094000;6669;6669;6668.75;6669;26
20250917 094100;6669;6669.25;6668.75;6668.75;101
20250917 094200;6668.75;6669.75;6668.75;6669.5;172
20250917 094300;6669.5;6669.5;6668.75;6669;163
20250917 094400;6668.75;6668.75;6668;6668.25;119
20250917 094500;6668;6668;6667.5;6667.5;93
20250917 094600;6667.5;6667.75;6666.75;6667.5;160
20250917 094700;6667.5;6668;6667.5;6668;69
20250917 094800;6668;6668.5;6668;6668.25;46
20250917 094900;6668.25;6668.25;6667.5;6667.5;46
20250917 095000;6667.75;6667.75;6667.25;6667.5;122
20250917 095100;6667.5;6667.75;6667;6667.5;80
20250917 095200;6667.5;6667.5;6667;6667;28
20250917 095300;6666.75;6666.75;6665.5;6665.75;305
20250917 095400;6665.5;6666.75;6665.5;6666.75;144
20250917 095500;6666.75;6667;6666.75;6666.75;86
20250917 095600;6667.25;6667.5;6667;6667.25;71
20250917 095700;6667.25;6667.5;6667.25;6667.25;39
20250917 095800;6667.25;6667.25;6666.75;6666.75;104
20250917 095900;6666.75;6666.75;6666.25;6666.25;53
20250917 100000;6666.5;6666.75;6666.5;6666.75;123
20250917 100100;6666.5;6667;6666;6667;78
20250917 100200;6667;6667.5;6667;6667.25;154
20250917 100300;6667.5;6668;6667.5;6667.5;109
20250917 100400;6667.5;6668;6667.25;6667.75;107
20250917 100500;6667.75;6668;6667;6667;75
20250917 100600;6666.75;6666.75;6666.25;6666.5;127
20250917 100700;6666.25;6666.25;6665.75;6666;92
20250917 100800;6666;6666.25;6665.75;6666;80
20250917 100900;6666.25;6666.5;6665.75;6665.75;132
20250917 101000;6665.5;6666.25;6665.25;6666.25;207
20250917 101100;6666.25;6666.75;6666.25;6666.25;78
20250917 101200;6666.25;6666.75;6666.25;6666.75;20
20250917 101300;6666.25;6666.25;6665.5;6665.5;139
20250917 101400;6665.25;6665.25;6664.75;6665;151
20250917 101500;6665.25;6665.25;6664;6664;261
20250917 101600;6664;6664.75;6664;6664.75;123
20250917 101700;6665;6665.75;6664.75;6665.25;111
20250917 101800;6665.25;6665.25;6665;6665;49
20250917 101900;6665.5;6665.5;6664.75;6665.5;99
20250917 102000;6665.25;6665.75;6665.25;6665.5;85
20250917 102100;6665.75;6665.75;6665.25;6665.5;109
20250917 102200;6665.75;6666.5;6665.75;6666.5;101
20250917 102300;6666.25;6666.25;6665.75;6666.25;139
20250917 102400;6665.75;6665.75;6665.25;6665.5;173
20250917 102500;6665.5;6665.5;6664.75;6665;93
20250917 102600;6665;6665.25;6664.75;6665;62
20250917 102700;6664.75;6665;6664.75;6665;26
20250917 102800;6665;6665.25;6664.75;6665;67
20250917 102900;6664.5;6664.5;6664;6664;84
20250917 103000;6664.25;6664.25;6664;6664.25;201
20250917 103100;6664;6664.5;6663.25;6663.5;165
20250917 103200;6663.75;6664;6662.75;6663.25;385
20250917 103300;6663;6663.5;6662.75;6663.5;364
20250917 103400;6663.5;6663.75;6663.25;6663.5;106
20250917 103500;6663.5;6664;6663.25;6663.5;193
20250917 103600;6663.25;6664;6663;6663;120
20250917 103700;6663;6663;6662.5;6662.5;153
20250917 103800;6662.25;6662.25;6661.5;6662.25;190
20250917 103900;6662;6663.5;6662;6663.25;191
20250917 104000;6663.5;6664;6663.25;6663.75;109
20250917 104100;6664;6664.5;6663.75;6664.5;182
20250917 104200;6664.25;6664.25;6663.5;6664;110
20250917 104300;6663.75;6664;6663.5;6663.5;173
20250917 104400;6663.5;6664.25;6662.75;6663;268
20250917 104500;6663.25;6663.5;6662.5;6662.5;168
20250917 104600;6662.75;6663.75;6662.75;6663.75;184
20250917 104700;6663.5;6664.25;6663.5;6664;117
20250917 104800;6664;6664.25;6663.5;6663.75;166
20250917 104900;6663.75;6663.75;6663.25;6663.25;32
20250917 105000;6663.5;6664;6662.75;6662.75;172
20250917 105100;6662.75;6662.75;6662.25;6662.25;114
20250917 105200;6662.25;6662.25;6661.5;6661.75;268
20250917 105300;6662;6663;6662;6662.5;158
20250917 105400;6662.25;6662.5;6662.25;6662.5;200
20250917 105500;6662.75;6662.75;6662.5;6662.75;209
20250917 105600;6662.75;6662.75;6661.5;6661.5;174
20250917 105700;6661.75;6662;6660.75;6661;292
20250917 105800;6661;6661.25;6660.5;6661.25;233
20250917 105900;6661.25;6661.5;6660.75;6661.5;144
20250917 110000;6661.75;6662.25;6661.25;6662.25;193
20250917 110100;6662.25;6663.25;6662.25;6663;342
20250917 110200;6662.75;6663.25;6661;6661.5;412
20250917 110300;6661;6662.75;6661;6661.25;569
20250917 110400;6661.25;6661.75;6660.5;6660.75;172
20250917 110500;6661;6661.25;6660.25;6661;115
20250917 110600;6661;6661;6660.25;6660.5;90
20250917 110700;6660.5;6661;6660;6660.75;430
20250917 110800;6661;6662.25;6661;6662.25;169
20250917 110900;6662.25;6663.25;6661.75;6663.25;211
20250917 111000;6663;6663.25;6663;6663.25;62
20250917 111100;6663.25;6664;6663;6664;228
20250917 111200;6663.75;6665.25;6663.5;6665;325
20250917 111300;6665;6665;6664.75;6665;135
20250917 111400;6664.75;6665;6664.25;6664.75;78
20250917 111500;6664.75;6665.75;6664.75;6665.5;125
20250917 111600;6665.5;6665.75;6664.75;6664.75;127
20250917 111700;6665;6665.5;6664.75;6665.25;68
20250917 111800;6665;6665;6664.5;6664.75;48
20250917 111900;6664.75;6665;6664;6665;119
20250917 112000;6664.75;6665;6664;6664.25;365
20250917 112100;6664;6665.25;6664;6665.25;167
20250917 112200;6665.25;6665.5;6665;6665.5;256
20250917 112300;6665.25;6665.5;6665;6665.25;163
20250917 112400;6665.5;6665.5;6665;6665;40
20250917 112500;6665;6665;6664.75;6665;42
20250917 112600;6664.75;6664.75;6664.25;6664.75;62
20250917 112700;6664.75;6664.75;6664;6664.25;67
20250917 112800;6664;6664.5;6663.5;6663.5;86
20250917 112900;6663.75;6664.75;6663.75;6664.25;84
20250917 113000;6664.25;6664.25;6664;6664;87
20250917 113100;6664;6664.25;6663.5;6663.75;56
20250917 113200;6663.75;6664;6662.75;6662.75;274
20250917 113300;6662.75;6663;6662.5;6662.75;143
20250917 113400;6662.75;6663;6662.5;6663;199
20250917 113500;6662.75;6663;6662;6662.25;145
20250917 113600;6662;6662.25;6661.25;6661.25;204
20250917 113700;6661;6661.25;6659.75;6660.25;427
20250917 113800;6660;6660.75;6660;6660.5;210
20250917 113900;6660.5;6661.25;6660;6661;204
20250917 114000;6661;6661;6660.5;6661;100
20250917 114100;6661;6661.5;6660.75;6661.25;131
20250917 114200;6661.25;6661.75;6660.75;6661;158
20250917 114300;6660.75;6661.25;6660.5;6660.75;301
20250917 114400;6661;6661;6660.5;6660.5;233
20250917 114500;6660.25;6660.5;6660.25;6660.25;232
20250917 114600;6660.25;6661.25;6660;6661.25;204
20250917 114700;6661.5;6662;6661.25;6662;316
20250917 114800;6661.75;6662.5;6661.75;6662.5;175
20250917 114900;6662.5;6663.25;6662.5;6663;259
20250917 115000;6663;6663.25;6662.75;6663.25;49
20250917 115100;6663.25;6663.75;6662.75;6663.5;197
20250917 115200;6663.75;6664.25;6663.25;6664.25;162
20250917 115300;6664.25;6664.5;6663.75;6664.25;107
20250917 115400;6664;6664.75;6663.75;6664.5;224
20250917 115500;6664.5;6664.5;6664;6664.25;59
20250917 115600;6664.25;6664.5;6663.25;6663.5;154
20250917 115700;6663.25;6664;6663.25;6663.5;233
20250917 115800;6663.5;6663.5;6662.75;6663.5;239
20250917 115900;6663.75;6663.75;6662.5;6662.75;341
20250917 120000;6663;6663.25;6662.75;6662.75;195
20250917 120100;6663;6664.25;6662.25;6664;381
20250917 120200;6664.25;6665;6664;6664.75;254
20250917 120300;6664.75;6665;6664.5;6664.5;281
20250917 120400;6664.75;6664.75;6663.75;6663.75;109
20250917 120500;6663.5;6664;6662.75;6663.75;267
20250917 120600;6663.5;6663.5;6662.5;6663;125
20250917 120700;6662.75;6663.25;6662.5;6663.25;115
20250917 120800;6663;6663.75;6662.75;6663.25;158
20250917 120900;6663.25;6663.5;6662.75;6663.5;150
20250917 121000;6663.25;6663.25;6662.5;6662.75;128
20250917 121100;6663;6663.25;6662;6663.25;381
20250917 121200;6663;6663.5;6663;6663.25;130
20250917 121300;6663;6663.25;6663;6663.25;50
20250917 121400;6663.5;6664;6663.5;6663.75;138
20250917 121500;6664;6664.25;6664;6664;136
20250917 121600;6664;6664.25;6663.5;6663.5;132
20250917 121700;6663.25;6663.5;6663;6663;267
20250917 121800;6663;6663.25;6662.25;6662.75;359
20250917 121900;6662.75;6664.5;6662.75;6663.75;226
20250917 122000;6663.75;6664.25;6663.75;6664.25;168
20250917 122100;6664.5;6665.25;6664.5;6665;285
20250917 122200;6665;6665;6664;6664;131
20250917 122300;6664;6664.5;6663.75;6663.75;183
20250917 122400;6663.75;6664.25;6663.75;6664.25;183
20250917 122500;6664.25;6664.5;6664.25;6664.25;32
20250917 122600;6664.5;6665;6664.25;6664.75;202
20250917 122700;6664.75;6664.75;6664.25;6664.5;138
20250917 122800;6664.5;6665;6664.5;6665;128
20250917 122900;6665.25;6665.75;6665.25;6665.25;393
20250917 123000;6665;6665.75;6664.75;6665.5;251
20250917 123100;6665.5;6666.75;6665.5;6666.75;623
20250917 123200;6666.75;6668;6666.5;6667.25;700
20250917 123300;6667.25;6667.25;6666.25;6666.5;431
20250917 123400;6666.75;6667;6666.25;6666.5;258
20250917 123500;6666.5;6666.5;6666;6666;187
20250917 123600;6665.75;6666.5;6665.5;6666.5;143
20250917 123700;6666.5;6667.25;6666.25;6667;164
20250917 123800;6667;6667.25;6666.5;6667;227
20250917 123900;6667;6667.25;6666.75;6667;187
20250917 124000;6666.75;6667.5;6666.5;6667;271
20250917 124100;6667.25;6667.5;6667;6667;113
20250917 124200;6667;6667;6666.5;6667;130
20250917 124300;6667;6667.5;6667;6667.5;185
20250917 124400;6667.25;6668.25;6667.25;6667.25;590
20250917 124500;6667;6667;6666;6666;464
20250917 124600;6666;6666.25;6665.25;6665.25;352
20250917 124700;6665.25;6665.5;6664.5;6664.75;643
20250917 124800;6664.5;6664.75;6664.25;6664.25;167
20250917 124900;6664.25;6665.25;6664;6664.75;656
20250917 125000;6664.75;6667;6664.75;6666.25;560
20250917 125100;6666;6666;6665.5;6665.75;371
20250917 125200;6665.5;6666;6665.5;6665.5;270
20250917 125300;6665.5;6666.5;6665.5;6666;273
20250917 125400;6666;6666.25;6665.25;6665.25;212
20250917 125500;6665.5;6666.5;6665.25;6666.5;491
20250917 125600;6666.5;6667;6666.25;6666.75;295
20250917 125700;6666.75;6667.75;6666.75;6667.25;321
20250917 125800;6667.25;6668;6667.25;6667.75;114
20250917 125900;6667.75;6668;6667.25;6667.5;217
20250917 130000;6667.5;6668;6667.25;6668;197
20250917 130100;6667.75;6668;6667;6667.25;511
20250917 130200;6667;6667.5;6667;6667;318
20250917 130300;6667;6668;6667;6667.5;551
20250917 130400;6667.5;6668;6667.5;6667.75;264
20250917 130500;6668;6668;6667.5;6667.5;208
20250917 130600;6667.5;6668;6667;6667;517
20250917 130700;6667.25;6668.25;6667;6668.25;402
20250917 130800;6668;6668.5;6668;6668;320
20250917 130900;6668;6668.5;6668;6668.25;572
20250917 131000;6668.25;6668.25;6667.5;6667.75;272
20250917 131100;6667.5;6668.5;6667.5;6668.5;332
20250917 131200;6668.5;6668.75;6668.25;6668.5;288
20250917 131300;6668.25;6668.5;6667.75;6667.75;290
20250917 131400;6668;6668.25;6667.75;6667.75;191
20250917 131500;6667.75;6668;6667.5;6667.75;319
20250917 131600;6668;6668;6667.25;6667.5;401
20250917 131700;6667.5;6668;6667.25;6667.75;546
20250917 131800;6668;6668.5;6667.5;6667.75;453
20250917 131900;6667.75;6669;6667.75;6669;338
20250917 132000;6668.75;6669;6668.25;6668.25;281
20250917 132100;6668.25;6668.5;6666.5;6666.5;765
20250917 132200;6666.75;6667.5;6666.25;6667.5;599
20250917 132300;6667.25;6668;6667.25;6667.75;514
20250917 132400;6667.75;6668.5;6667.5;6668.25;363
20250917 132500;6668;6668.75;6668;6668.25;452
20250917 132600;6668;6668.25;6667.75;6668.25;765
20250917 132700;6668;6668.75;6667.75;6668.75;338
20250917 132800;6668.75;6669.75;6668.5;6669.25;1089
20250917 132900;6669.25;6670.5;6668.5;6669.5;1572
20250917 133000;6669.5;6670.5;6668.75;6669;976
20250917 133100;6669;6673.25;6668.5;6673;8576
20250917 133200;6673;6674.25;6670.25;6671.5;5707
20250917 133300;6671.75;6673.25;6671.75;6672;3201
20250917 133400;6671.75;6672.75;6670.25;6671;2787
20250917 133500;6671.25;6672.25;6669.75;6671.25;3303
20250917 133600;6671.5;6673.25;6671.25;6671.5;3896
20250917 133700;6671.5;6672.5;6669.75;6670.75;3368
20250917 133800;6670.75;6671.25;6668.75;6670.5;2931
20250917 133900;6670.25;6672.5;6670;6670;2999
20250917 134000;6670.25;6670.75;6669.25;6670.25;1971
20250917 134100;6670.25;6671;6667.5;6668.25;4847
20250917 134200;6668.5;6670.25;6667.25;6667.5;2948
20250917 134300;6667.75;6669.25;6666.5;6668;3368
20250917 134400;6668;6669.25;6666.5;6666.75;2152
20250917 134500;6666.75;6668;6666.25;6667.5;1963
20250917 134600;6667.25;6667.25;6665;6666;4010
20250917 134700;6666;6668;6666;6666.5;2134
20250917 134800;6666.5;6670.25;6666.5;6670.25;2704
20250917 134900;6670.25;6671.75;6669;6671;3001
20250917 135000;6671.25;6672;6670;6670.5;2306
20250917 135100;6670.5;6673.5;6670.25;6672;3474
20250917 135200;6672;6673.5;6671.5;6672.25;2422
20250917 135300;6672.25;6674.5;6671.75;6674.25;2790
20250917 135400;6674.25;6675.25;6674.25;6675.25;3697
20250917 135500;6675;6675.75;6670;6671;6889
20250917 135600;6671.25;6672.75;6670.5;6670.75;3651
20250917 135700;6671;6672.25;6668;6669.5;4329
20250917 135800;6669.75;6670;6668.25;6669;2461
20250917 135900;6669.25;6669.5;6668;6668.25;1551
20250917 140000;6668;6669.75;6666.5;6667.5;2901
20250917 140100;6667.75;6668.5;6666.5;6668.5;2916
20250917 140200;6668.5;6668.5;6665.25;6666;4877
20250917 140300;6666;6666.5;6663;6665.5;6205
20250917 140400;6665.5;6667;6664.75;6665.5;2786
20250917 140500;6665.75;6666.25;6664;6664.25;1737
20250917 140600;6664.25;6665.25;6663;6663.5;2349
20250917 140700;6663.25;6664;6661.5;6662.75;3875
20250917 140800;6662.75;6665.25;6662.5;6664;3008
20250917 140900;6664;6664.75;6662.5;6663.25;1835
20250917 141000;6663.25;6664;6662.75;6662.75;1758
20250917 141100;6662.75;6664.75;6662.75;6663;1604
20250917 141200;6663.25;6663.5;6661.75;6662;1823
20250917 141300;6662.25;6663.25;6662;6663.25;1372
20250917 141400;6663.25;6664.25;6661.5;6662;1871
20250917 141500;6662.25;6663.75;6662.25;6663.5;1180
20250917 141600;6663.5;6664.75;6663.25;6663.75;1759
20250917 141700;6663.5;6664;6660;6661;3604
20250917 141800;6661.25;6662;6660.25;6661.25;1355
20250917 141900;6661.25;6662;6659.75;6660.25;1570
20250917 142000;6660.5;6661.75;6660.5;6661.75;1539
20250917 142100;6661.5;6662.75;6661;6662.25;1573
20250917 142200;6662;6663;6661;6662;1468
20250917 142300;6662;6662.5;6660;6660.75;1282
20250917 142400;6660.75;6661.25;6660;6660.5;958
20250917 142500;6660.25;6661.5;6660.25;6661.25;1561
20250917 142600;6661;6662.5;6660.75;6661.25;1314
20250917 142700;6661.5;6662;6661;6662;1024
20250917 142800;6661.75;6662.25;6661;6662;1677
20250917 142900;6662;6662;6660.5;6660.75;1426
20250917 143000;6660.75;6661.5;6660;6660.25;1368
20250917 143100;6660.5;6660.75;6659;6660.5;3516
20250917 143200;6660.5;6661.5;6660.25;6661;1937
20250917 143300;6660.75;6662.5;6660.75;6662.25;2026
20250917 143400;6662.25;6663.5;6661.75;6663;3099
20250917 143500;6662.75;6663;6660.75;6661.5;1413
20250917 143600;6661.25;6661.75;6660;6660;1297
20250917 143700;6660;6661;6659.75;6660.5;1303
20250917 143800;6660.75;6661.75;6660.5;6661.75;1126
20250917 143900;6661.5;6662;6660.75;6660.75;1108
20250917 144000;6660.75;6662.5;6660.75;6662.5;1061
20250917 144100;6662.5;6663.75;6662;6663.25;1982
20250917 144200;6663;6663.75;6661.75;6662;1584
20250917 144300;6662;6662.5;6661.25;6661.5;1179
20250917 144400;6661.75;6661.75;6661;6661.75;731
20250917 144500;6661.75;6662.5;6660.5;6660.5;1354
20250917 144600;6660.5;6661.5;6659.25;6659.75;2092
20250917 144700;6659.75;6661;6659.5;6660.75;1562
20250917 144800;6660.5;6662.25;6660.5;6661.5;1046
20250917 144900;6661.5;6662.25;6660.75;6661;870
20250917 145000;6661.25;6661.75;6660.5;6661.25;668
20250917 145100;6661.25;6661.25;6659.75;6659.75;1011
20250917 145200;6660;6660.75;6658.75;6660.5;1800
20250917 145300;6660.25;6661.5;6660.25;6661;1027
20250917 145400;6660.75;6661.5;6660.5;6660.75;612
20250917 145500;6660.75;6663.5;6660.5;6663;1571
20250917 145600;6663.25;6665.25;6662.75;6664;3037
